Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1092551546744.3442,1165197112448.349,1260147954624.2437,1355500731280.3433,1481517121033.483,1610326554922.1008,1762147593190.9514,1882519138553.7603,2042023306314.1406,2250762693657.8315,2470678009486.513,2744911647055.7827,3188709377378.4375,3868523480638.552,4375301454639.4517,4880922395903.037,5316245894819.456,6018125743896.837,7224158555724.243,8349715091146.161,9321370950520.422,9464732292155.738,9371250938877.72,9680585669137.217,10092124950297.318,10589790780118.348,12862965802645.602,14913608165038.533,16785140648268.629,17480886838661.883,19577060915733.01,20661369811118.72,22121982101628.45,22275468839584.504,23825288053707.586,26437210675465.254,26649646344819.44,26214402730786.51,26177389722774.082,27417627997191.31,28051786134446.96,27827867729175.188,29042555250824.484,32602867208416.03,36421520433117.92,38673188719418.11,41048111676490.97,45167415798939.23,48417866433782.195,45032420848215.6,47429075600674.86,51637656551411.48,51803547767852.484,52545701699151.02,53424933265987.31,49875503824324.96,50840864613079.336,53443174098147.695,56793957781697.445,57351008372782.984,55946257620086.95,62737887026890.04,64961263426035.51,68276492853979.914,
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1320796651.694569,1383681651.1377556,1612346412.2647462,1935298266.45384,2206466461.264338,2435078534.0314136,2489845016.6489425,2692474989.125707,2716964388.424184,3189740055.1398187,3800766535.6208773,4476001946.014864,5710090213.150349,8030117555.620325,9388695366.845781,10048089558.063587,12876366008.8077,15719433719.43372,18315136409.142666,22526184533.17001,28861857810.65147,31055226088.694305,32291215843.64333,29907227184.178974,33511383985.674088,35699772165.709335,41075396884.89521,50622896162.60058,59707404560.59441,68790219177.97331,76928784620.81581,88959997899.92932,104272507639.28247,120354212475.00026,135811771026.33049,144652295363.66672,159718183550.73416,177353174849.7142,168885443660.07248,165768095391.55655,171668891194.3487,169404327616.60522,166348866131.0282,161385558801.8108,169099768875.1926,181569311742.21292,193535442896.36505,211596944503.79977,219278749139.7337,214047795659.0447,228638668727.29083,248513617677.28674,262628865879.69678,275696879834.9665,291459995978.8927,309385622601.3481,320860317562.5624,341273289534.46594,361731070995.72626,363074545072.3891,344943149590.0583,368954169748.81805,358681066274.46857,380812234827.8318,
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,335650000.0,356200000.0,387750000.0,410200000.0,457000000.0,508650000.0,549950000.0,598100000.0,646800000.0,668000050.0,723000000.0,731000000.0,802996336.5164857,912499493.7502531,1034500000.0,1124000000.0,1347999950.0,1669499950.0,3097242093.0,3544281976.5,3968160046.0,4043894878.5,4266503525.5000005,4476697185.0,4915311846.5,5278120712.5,5677828959.0,6190521241.5,5902717091.416308,5432344901.724138,4923009551.55642,4648668478.567533,4943700431.073683,4926728932.950691,4642280682.142518,5347445005.213764,5215028986.486486,5737099650.190114,6366340265.878878,6414520529.616725,7186638029.058749,7651162302.345604,7858255412.860379,8230391346.672281,8869299234.337696,9757012696.562117,10917477066.142908,12361257680.562687,13881731875.746613,14587496229.18111,15839344591.984165,17710275685.407448,18528554397.56951,18499729214.904022,19756533971.869846,20979791685.416042,21717604952.183525,23136247990.597725,24067750760.49897,24882225741.811867,23352232483.75501,28144331506.614887,31426041806.798485,34400509852.04365,
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,21764253547.173435,22459725995.354942,24435087668.333523,28732775854.2691,26726934294.685036,30246756298.331547,32811712439.539143,32315295746.79395,34802452164.908165,38302993161.2188,36973668688.674614,39841483301.059784,44348097940.96318,54318704968.46853,64029660440.542366,72125062328.66408,77321795803.30432,89631346610.2209,105361471871.98515,115826678277.79004,126981937478.40271,127628494210.92943,129595046945.69571,128680325714.28282,131410475039.8089,137999627801.58115,126978719105.16571,135407077831.88602,142083937237.65488,144594738745.81946,166146287281.02094,179597458927.38892,136822745392.73877,142006978164.50784,121487763744.98811,141418513778.36395,154144307318.4647,161384022956.277,166850567072.56348,167809429290.76782,181381054438.0237,175229674106.65424,190150834251.0263,215718549428.87494,248550616224.67743,284756209769.9661,334033347514.09094,398670660581.9008,473750807418.69183,470141481308.3685,510516524583.6733,565719952141.4733,586349743998.4517,657859660760.5548,696365651505.5569,668868898578.2961,675915287466.1743,726226122250.3085,776506227119.8333,805115217775.6042,813139899187.2745,905796942446.21,983601535350.1233,1129946910802.3103,
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25650213279.67807,18760386774.797256,10621169290.99859,11259647874.498642,15062911616.822159,22772394546.60583,24150978346.52533,24175764812.121838,25890228429.72135,23777026779.30045,22134411297.473034,23066883849.646683,26757722428.678143,35245317001.822365,41836292157.33347,45013119281.80604,49590197656.5482,59298265769.99456,68478776205.98263,62321642125.17209,58981738868.75296,62903737379.78343,57551963753.210396,59852401272.32039,59612144078.413345,51005200669.69412,52654855638.1057,56186190437.99587,61668130122.58781,61467582193.682434,57963370885.07977,69006802298.6956,71198635101.95143,84393795502.44211,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,273187200.0,271066000.0,281896800.0,294883400.0,325281200.0,353251800.0,368948600.0,369124200.0,367968800.0,391820400.0,331200000.0,362800000.0,371998958.40291643,466798973.04225934,565399321.5208142,681400000.0,879000000.0,947000000.0,974200000.0,1080600000.0,1383800000.0,1479400000.0,1474200000.0,1623600000.0,1816200000.0,2009400000.0,2318000000.0,2047200000.0,2613926800.0,2736243800.0,3096289800.0,3473562627.794227,2257129791.615749,1878253767.3130486,2167569046.1183734,2813313278.8108196,2907517603.767188,3338949151.599272,3723903723.637718,4153725883.8408227,6813566098.867498,6331970324.310222,6205847213.635101,5071947798.272632,6087360684.2969,7030149730.336923,7638739122.672419,9228637767.69009,10432962634.874826,11597002834.778614,11859312725.144835,13008746038.8867,13708925477.130407,14902488604.242088,15146883497.633091,14849629308.602478,14069277526.227812,15093357161.149847,16403864617.84576,15016090929.512514,14508222518.301786,20877414952.63745,20253551920.551617,19850829757.541847,
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,4870283626.180433,5412100260.1730995,5762071728.1237335,6271045034.468295,7355242314.224068,9108483160.503698,9983664739.3203,11383139029.43452,13192437321.244184,14735449496.728897,17230354544.824234,19894622393.194042,23041569234.97921,23628554956.605247,24062916721.31206,21838893330.60519,21173432184.871105,21440475719.858223,24697337084.10124,27143185296.5443,29702631093.881485,30323270274.405884,34365891768.68776,34753569692.91496,38730585922.218864,40124916940.59447,43166678735.21832,46425677734.14352,46658755151.6017,47296952928.75605,48706787306.25736,49073380173.71591,47218405892.42581,53749989092.01972,67608919144.368355,85285062818.00766,104120820258.66873,113211158292.9365,115715618613.05196,140186716681.42496,158325614580.628,131069255620.56659,132175349953.71332,141942264554.47513,128814279315.1317,135684315697.71341,141033843265.66858,125174166987.37169,128609822750.03862,143112196040.32568,160565642983.58676,164020460331.65897,157288955508.17633,182109999477.69073,177006128624.62692,212388906458.72394,
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,317482813174.2782,314825492753.68054,322057205168.5515,345780566614.3208,391944318091.0504,429673407517.04193,443940954571.7494,456547495398.0693,483768560196.3912,540100818272.8806,588041174185.5718,641077105466.9055,722637367325.9281,936773600276.3601,1185685043150.477,1280667013404.811,1390219407425.863,1575292800812.662,1741658710471.3032,2034883800779.478,2415636588445.858,2594939410213.746,2557686949781.296,2526252835646.1924,2615813541955.5063,2716599818756.8228,2820422009634.908,2906382855588.244,3107297312893.922,3237497626117.998,3719671037688.3374,3535988975852.885,3691447259689.7007,3928423378989.302,4334030140518.6973,4917852872194.1455,5370411866159.341,5694933738299.998,5541878799741.176,5398377166740.386,5873152773879.722,5955395364740.568,6043797681672.042,6787013105172.534,8083579542097.9795,9656465769683.14,11452613229877.94,14221554132945.125,17055684034702.557,16539477116784.373,20113636481114.906,23813102601159.85,25306389172545.77,26702758832040.363,27596836842386.516,25841079101004.816,26032663404168.64,28752304968945.434,30653934094282.14,31298751631398.94,30114868724300.227,35763964842420.875,37711987599830.875,38789302232983.55,
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,361892242003.13947,362462403613.59845,373895791767.9621,403277117805.7303,447988605894.71075,492596971116.2942,512231198019.6642,525672660673.37415,557015076505.9471,622386788689.8711,679714756080.8707,732805986167.5485,819967723180.737,1047793363668.693,1332402598450.939,1455854224777.3555,1572104349343.8442,1772066832902.3525,1966325684491.569,2291347712377.6123,2720282856148.641,3044271572519.9097,2984692379099.607,2888645355460.4277,2951960756879.6396,3063121066895.6875,3127136878714.614,3223798929486.587,3440679207305.303,3572674481112.5684,4098198620349.7266,3942565949413.8267,4054949806932.6797,4310534078598.4004,4729836801968.214,5398600949026.556,5923939075697.928,6274580819841.735,6144907612641.51,5850214145431.354,6391423006086.911,6467971857875.88,6596113985139.078,7410043044889.59,8812155487875.674,10501886977425.924,12462339517740.229,15406789298778.137,18467337642091.465,17918122362578.57,21703542538838.406,25609760647500.49,27201457309739.656,28764544849717.703,29817424804408.43,28002742765817.664,28185625931332.64,31021018298163.5,33059072280457.125,33801024892359.48,32566020356731.52,38431269006646.29,40596809224874.04,41669008262158.805,
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,43246282845.09152,45696271473.96884,49174101280.06934,54379384508.1755,53783425109.40558,60238150560.40254,65070707445.12258,65964803986.74789,69897741507.03722,78482206321.0943,87267271048.81175,88260148030.08255,94409590867.73763,109703512343.05786,144041104261.12463,169571323313.93994,177171103680.83218,192987921137.36392,219291132163.08722,251191541190.41476,298354721358.33136,422940810621.1999,403546286954.0704,348769250499.1036,328328201523.14166,338826766819.38715,307216269302.8398,317716201175.1164,334568914856.1499,336033250986.3143,379306304039.89,408541541543.9508,364499598693.55566,383095878154.7439,396480125090.8447,482019867670.21716,555470881472.5287,581565725848.0211,605658660403.4158,451744378688.1165,518692130946.0175,512834423375.2679,552999516407.2983,623833822033.5978,729356646292.1586,846026953097.6184,1010537214296.6409,1185342131935.6006,1411653607388.9097,1378645245794.2002,1589906057723.493,1796658046340.6296,1895068137193.8896,2061786017677.3372,2220587962021.902,2160355432857.544,2151877377687.8728,2268542522550.6304,2405084337108.5386,2501780139643.8027,2450267402830.469,2668547717370.1353,2885452928535.0923,2880514996348.022,
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,11879974957.797768,12720578451.474707,13604070957.800991,14407334836.900679,15724661347.041151,17083744788.046091,18608668971.68618,18736111922.11498,19781790886.377373,22624348028.539234,30963669013.219242,28851063760.211838,32360055753.175667,34608035284.8771,49733438009.377716,57184749902.26386,68819772739.09042,72705949353.18634,79102065756.36554,96947388865.57451,124222492480.47243,237670400560.12323,217363853765.00833,165383050250.54395,142128727667.1396,142632306787.63303,128897918926.1033,132134771103.97412,137924868792.26123,134091648040.47359,148219580589.03085,159539562258.74472,154199549857.9564,164195965395.0468,182666646789.05453,256306300158.62125,310420030319.79553,325988685495.0564,341267550688.9769,184664063761.00226,227751012596.4869,227157351660.39572,249561003392.15182,281703589464.0721,341633787232.2962,404342202351.6384,501411656966.7229,581132806961.6685,680728055173.1467,635294973482.7985,745687007731.6318,851975410787.1355,946685763995.5327,1028642955631.5627,1115645612713.8076,1058990581097.2695,987290516597.4719,1012161782023.0675,1066719614873.9553,1092770923537.2622,1024076691136.9927,1114246944908.41,1208339576445.7637,1068437562493.4236,
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,5667756627.92093,7076465299.811411,8337423312.883435,9150684931.50685,9333536369.945675,10997590361.445784,16273253012.048193,25802409638.55422,30463855421.68675,37269156626.50603,45808915662.650604,51455719075.825424,51400186342.88893,72482337397.44394,85518233419.04785,90158449294.99205,81052283383.71552,84853700027.65103,85289488375.44347,79954072544.52792,75929617557.75212,84300174485.79732,94451427876.66281,106140727333.63564,116621996217.1334,128026966579.96375,158006700301.5332,176892143931.50528,202132028723.11533,227369679374.9733,215748998609.635,95445547872.71503,140001351215.46185,165021012077.80963,160446947784.90857,195660611165.18344,234772463823.80835,256836875295.4519,285868619196.0848,364570515618.35803,432216737774.86053,510228634992.2551,539580085612.4014,755094157594.5243,892969104529.572,917869913364.9175,912524136718.0182,890814755511.0135,860854232717.7178,931877364034.1964,1015618744168.083,1042271532953.4915,1119099871385.795,1059054842711.5549,1186509691070.9749,1319076267291.5083,1371171152331.155,
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,32343504360.89586,33970460024.738792,36658956625.16433,41315052548.28846,39065472508.78249,44397047434.24536,47770714375.25722,48583116647.32608,51565890265.15362,57400472251.82927,56813820897.292595,60208693259.30946,62734080531.879036,76232074767.4011,95310883144.43214,113722968322.95718,108796414513.78694,121003503090.64261,141384040105.69855,154936245865.79187,173994807318.9624,179304327013.31052,181371701744.56833,181335081410.10205,185539635028.1553,195843836244.57428,178035393351.15842,185384319966.5865,196623811372.39246,202603253026.45157,232316192604.1425,250332478776.68744,210975160820.35303,219522769269.20816,213939613591.55328,224473224274.77313,243008429991.47958,253398533692.25754,262050126610.39484,268179387599.10788,291563016615.709,286236953680.483,303914024822.7179,342661759610.6066,388002963888.9347,441785631156.63904,508733339813.51434,603944232307.4565,730925552215.7631,743350272311.4015,844219049991.8607,944682635553.4943,948382373198.3569,1033143062045.7744,1104942349308.0942,1101364851760.275,1164586861090.4004,1256380740527.5627,1338364722234.5828,1409009216106.5413,1426190711693.4763,1554300772461.7256,1677113352089.3289,1814046621127.3638,
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,251195796.75445595,256330852.1560575,356287012.60627383,459975486.190554,584702952.6858768,617619437.1727749,761514559.6590909,821507936.5079366,854849069.8490698,765647870.4259149,833255280.0734619,922269212.5611488,1007205928.2371294,1178261296.6601179,1385124213.3156674,1573742112.9267108,1601050083.2198517,1668684324.168706,1891002697.8417265,2252620408.163265,2802206151.592823,3032411026.949189,3422733202.450104,4466350655.89909,5928791505.351438,5486921247.073229,5920369789.501823,6565667052.797365,6690228371.6690855,7001175622.712655,7708454412.321261,7084800892.222841,6846377563.006829,6979788333.502793,7491649455.927165,7314967866.282892,6684225641.0256405,7931193222.064053,,,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,37029883876.183876,39232435784.03579,42161481858.08186,48421923459.12346,56480289940.989944,59556105229.00523,45581230504.07104,50134942204.0,53085455870.666664,58447995017.333336,62422483054.666664,67351404351.83296,71464700666.98688,85517673172.55133,99526597933.63312,98473832017.32423,102716451979.68039,121486641441.3093,137302319828.99506,152995442497.70932,186328579302.06827,193491368445.57254,200715624830.9017,218262146413.1575,212157645177.6516,232511554840.37195,248985994040.5897,279033584092.22345,296589670895.932,296042052944.6598,320979026420.0351,270105341879.22638,288208070278.0129,279295648982.52924,327274843459.429,360281909643.48914,392896866204.5158,415867563592.82904,421351317224.9413,458821052615.7898,468395521654.4579,485440139204.17053,514939140318.7556,607700687237.3179,709152728830.7745,820383763511.4454,940259888787.7214,1216736438834.9553,1198895139005.919,1341888016994.8982,1675615519484.959,1823051829894.5461,1827637590410.4143,1856721507621.5764,2039126479154.5168,2103588360044.9392,2294796885663.163,2651474262755.452,2702929641648.7407,2835606256558.195,2674851578587.2686,3167270623260.4688,3353470496886.3335,3567551674623.007,
